"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
"gene301.fasta",0.003419057692,0.02004068732,0.08689693034,0.02370586299,0.00871341248,0.002254361023,0.004374298816,0.05380337201,0.03041877634,0.02806288476,0.04142122892,0.04496436968,0.03267702753,0.001780709792,0.0008289689615,0.007760190073,0.01058214973,0.02376998472,0.01371800856,0.04639950274,1e-08,0.02066990106,0.03195316568,0.003323759958,0.0003158161262,0.004316814576,0.001361185688,0.004730108668,0.02462215201,0.00951292148,0.01262920115,0.02888935745,0.01454808063,0.01494643849,0.02831893122,0.01814555128,0.1163885806,0.04416069779,0.001098448879,0.002068047267,0.01096944252,0.002462387087,0.004557159705,0.002795524473,1e-08,0.001137528054,0.00114767417,0.001948054689,0.001786246301,0.03389253086,0.01324860212,0.02821996725,0.003775933648,0.0142586934,0.02145409821
"gene302.fasta",0.001604287629,0.02464725214,0.06218214699,0.02306127074,0.005853705622,0.006709406141,0.01004638081,0.08933695097,0.04733132347,0.02593175289,0.06778560216,0.05717041238,0.04392434038,0.005953946269,0.00605989552,0.01814384993,0.03824552312,0.03046116562,0.02803519214,0.07291018104,0.01317737301,0.03015994139,0.07658123257,0.00352250993,0.004188440185,0.0134825274,0.002586739038,0.005053303207,0.04211635883,0.0220140938,0.0237165025,0.02700767889,0.01362102288,0.02705733372,0.03111229568,0.01675374338,0.1045778325,0.05149137113,0.00732671915,0.001596453584,0.02129123765,0.00585757259,0.006173593584,0.004822312648,0.0004990815601,0.005252237811,0.00247632786,0.00119241349,0.009578431548,0.01359271008,0.03063613332,0.04335791744,0.01181685955,0.01968409643,0.06619271681
"gene303.fasta",0.01201370137,0.04576701315,0.07611252406,0.05421575358,0.00774470598,0.006462735355,0.01254374442,0.05026337621,0.0317543421,0.02559731267,0.06806216453,0.08690023985,0.06334501852,0.0062881408,0.008860340052,0.02385978784,0.04776954903,0.03524215978,0.03667299214,0.1172459877,0.01168391146,0.05145441139,0.07269013485,0.006469937087,0.003083729875,0.006789688495,0.01130386304,0.005393901081,0.06843029935,0.02735079491,0.04755800682,0.05008210308,0.02045245955,0.0382829494,0.03039944289,0.01849784556,0.155385896,0.05942921815,0.009450511262,0.007249534006,0.01768893629,0.01446124674,0.006513956077,0.002589486653,1e-08,0.00254173205,0.001015428607,0.001730604623,0.006076888562,0.06171651872,0.02603421266,0.04862080506,0.01821836603,0.02424305681,0.04319508579
"gene304.fasta",0.00316499387,0.02095694816,0.07471876146,0.01068644437,0.006943701797,0.001802913762,0.006435869847,0.06379061344,0.02208274923,0.005713384998,0.04681567809,0.05059056565,0.03882193236,0.006773620304,0.006393480958,0.01691022623,0.0405019113,0.03294091304,0.01065486696,0.06239111365,0.004609513374,0.0351677324,0.04720480173,0.006536993852,0.0008983024584,0.006064020258,0.002130061192,0.003618387365,0.02812675825,0.0147328189,0.01077326493,0.03268073069,0.01019473816,0.02516979178,0.02590148108,0.007454846564,0.05136623449,0.05873803831,0.00244942048,0.003422287263,0.01689520216,0.00400850218,0.003488330322,0.002810191722,1e-08,0.0005641041742,0.002034075268,0.006542439835,0.003904028377,0.009719644652,0.03244475935,0.0403939934,0.00861704488,0.01476508517,0.0338933626
"gene305.fasta",0.01351814211,0.02755177596,0.05036892336,0.03816478959,0.01038550158,0.00544859138,0.007131790755,0.0476547677,0.02459294322,0.02390374927,0.06692916793,0.06043592302,0.0413777216,0.00336414495,0.01037426782,0.01503616438,0.02590678519,0.02475046271,0.01628494441,0.03421006109,0.01187495978,0.01934036062,0.02759995503,0.01116418901,0.009330487181,0.01207003654,0.002959865343,0.001605289967,0.05940116775,0.02616501444,0.03288339791,0.02157780798,0.01687177869,0.0293433084,0.03387657457,0.03404745682,0.03954838544,0.09880491824,0.009633496817,0.01760730611,0.01410876738,0.004191390541,0.004933967697,0.001670974861,1e-08,0.00321975508,0.002413519743,0.0008042905475,0.006492830037,0.01285571809,0.01931867072,0.0268640799,0.00459661072,0.0243786978,0.03183548951
"gene306.fasta",0.007331266771,0.04234601523,0.05681682405,0.05105837804,0.009247387461,0.001653991349,0.01181053503,0.06787738746,0.02977206103,0.04090152029,0.07338176177,0.1682450203,0.0589940865,0.009594630741,0.01212179464,0.07083676566,0.07742407451,0.09458315817,0.01918988428,0.101455748,0.006675560394,0.02302893388,0.05648744938,0.006172779176,0.005676553181,0.01234618805,0.005639992554,0.007140471662,0.03029631541,0.01841869756,0.04331276653,0.05743018133,0.02199937098,0.03423174013,0.04375517461,0.0239593386,0.0721197272,0.07566026487,0.003710062163,0.005612830633,0.02695357011,0.007503462678,0.002234257369,0.002050750798,0.001438171518,0.004428999525,0.002184622503,0.003669293625,0.005711677443,0.03087179406,0.05080789575,0.04496228768,0.01880256759,0.03977869041,0.05367401423
"gene307.fasta",0.01753110572,0.04010882634,0.06168438198,0.04722097857,0.01323269414,0.008377803969,0.02576627723,0.08586132539,0.02531986583,0.0458481756,0.08223181799,0.06858919469,0.05680192173,0.01224773662,0.008653022163,0.01639126353,0.05068672834,0.046241435,0.02565805215,0.1078026519,0.01967363521,0.0375198377,0.05449812889,0.01000859621,0.006386773222,0.01473549073,0.00586084304,0.003964191704,0.06008436843,0.03077331963,0.07857744826,0.03995027978,0.02487483564,0.05169692242,0.07421772825,0.07381635233,0.1761318842,0.08788014912,0.0096182794,0.009511023608,0.02636219859,0.009535434791,0.003746409191,0.005918424677,0.0004984402121,0.003249967499,0.001080228495,0.007905786602,0.009738495454,0.01766984077,0.03144629725,0.08100404171,0.01549358117,0.0391645935,0.04286348643
"gene309.fasta",0.002363523532,0.02090172456,0.03088091352,0.02634193978,0.005003793701,0.004496253252,0.00927415711,0.03759418099,0.008757712298,0.01319489261,0.02925036835,0.03003054686,0.02665015403,0.003946020045,0.00480177632,0.009558652025,0.0249852073,0.01432205016,0.009013221408,0.04326621064,0.004903531222,0.02128310694,0.02498844839,0.004709573224,0.005396676765,0.005536261647,0.002902863685,0.004902412475,0.04430002031,0.01071069225,0.02144113574,0.01732501622,0.00913457554,0.01874985238,0.01799545096,0.01097360554,0.03561851077,0.03050076825,0.006707276924,0.003877826942,0.008300638491,0.002396192749,0.001990871961,0.001355366173,0.002506271587,0.005205767104,0.001264008195,0.001104482224,0.0114020251,0.006041659601,0.01289977064,0.01890774689,0.00896619074,0.03152467574,0.02396414131
"gene31.fasta",0.009761425459,0.04024204875,0.05577597446,0.03658994666,0.01004632296,0.003605547044,0.01011931088,0.05912341815,0.03517803504,0.0305922983,0.0575747758,0.08285218579,0.05903118598,0.009523619664,0.01145367261,0.02128469553,0.03357324663,0.05232895598,0.0199431672,0.093293176,0.01146123713,0.03261260922,0.06559611029,0.01093035234,0.008452362415,0.0178272321,0.007343652779,0.009710483563,0.05842572779,0.02344915881,0.02897098866,0.04473932098,0.01562869545,0.03585039546,0.03460530048,0.02344425029,0.1197380634,0.05989928883,0.007683554747,0.004711305852,0.02228510065,0.006085075544,0.006541493632,0.00270854777,0.0009655955345,0.002209948234,0.001840745613,0.005246095247,0.009353294115,0.03535177553,0.03316985344,0.05120885601,0.01855487269,0.04258538742,0.05002387648
"gene310.fasta",0.005353609343,0.03035054936,0.04456260463,0.02680676769,0.0134447836,0.006514122534,0.006966646042,0.04432731482,0.02704993904,0.04834983132,0.04809801955,0.0730201768,0.05322386055,0.01149331872,0.01729429379,0.01543633696,0.01980748809,0.03628572363,0.01038418114,0.06548446698,0.0113789062,0.01374058126,0.03276747841,0.008178423037,0.005466042505,0.01762116108,0.008177036287,0.0106579013,0.0333758656,0.02159159245,0.04293016633,0.03391028462,0.01649760902,0.05190436214,0.02795944783,0.01377702206,0.121939573,0.06042540007,0.009802976065,0.007466811122,0.0210798118,0.008838916215,0.004380431719,0.005226690874,0.0005221647822,0.004120218096,0.001714996254,0.005410393155,0.007222850269,0.01630271071,0.03586587157,0.03381235529,0.01455699449,0.03132772702,0.04439526192
"gene311.fasta",0.005738172619,0.1179916746,0.05496848975,0.05168007355,0.002745341051,0.008361643505,0.01557010224,0.07358815131,0.02132771428,0.01824162372,0.05784184061,0.08039317059,0.04127316833,0.008264574153,0.009247944387,0.02205321321,0.03529440216,0.04402079894,0.01732294743,0.06524873659,0.01333606103,0.0321669368,0.04882322887,0.004771168409,0.004937511328,0.02634819946,0.003155064232,0.009596337166,0.03762497177,0.02362288654,0.0435363192,0.07685742195,0.01841182347,0.03803437391,0.02371158709,0.0157231678,0.06488004476,0.118983347,0.003127307534,0.00764618572,0.0207627956,0.007069281154,0.003016915582,0.00255206366,1e-08,0.002883220401,0.003626923294,0.003123466034,0.004622886445,0.01229460355,0.02830993272,0.03132594558,0.01748021858,0.03586441392,0.05218180874
"gene312.fasta",0.01073498505,0.07427558781,0.09428509983,0.07724759126,0.02285459254,0.00658917314,0.01661750198,0.09667592176,0.04634718091,0.05331034796,0.1200234847,0.1670012441,0.07242269826,0.01616266045,0.02662628006,0.03437253465,0.05131578618,0.1166314845,0.03390918647,0.1223993002,0.02269496382,0.03087121242,0.1311689311,0.01036994133,0.007272079169,0.03522337075,0.03130768423,0.01187855276,0.07858991113,0.0708215792,0.156491766,0.06132791003,0.0342351939,0.04066005566,0.04294793123,0.04301544477,0.2887425993,0.09647921489,0.008430252798,0.01107962161,0.03767236254,0.01470959879,0.01584172404,0.003604976436,0.002104382951,0.003484587804,0.003983799924,0.0005889822222,0.01034878601,0.02690326139,0.04118152851,0.07535987559,0.02386051198,0.04425401194,0.07818059871
"gene313.fasta",0.01695314163,0.0250648231,0.06161166823,0.03126329371,0.02019440798,0.004866552555,0.006923141665,0.0389586163,0.03443516865,0.03738039054,0.06551935787,0.2194793742,0.1196651437,0.009889289683,0.01962599806,0.01396232127,0.04796431683,0.03841041228,0.02449528907,0.0588241987,0.01072573446,0.04205894646,0.04064868256,0.006289247117,0.001287123426,0.03078052311,0.006439557335,0.003555078861,0.0645613056,0.02452353649,0.05335322807,0.102674021,0.01489733792,0.02843606357,0.02159536404,0.01938719172,0.08382067095,0.06941616708,0.007236551522,0.003418008027,0.02420677549,0.004785263091,0.002802027093,0.003891833726,1e-08,0.001117178792,0.001717330097,0.001896334835,0.006936672157,0.05977622736,0.01742276291,0.04079459995,0.01684722956,0.01993578167,0.04978371808
"gene314.fasta",0.005138422407,0.02095128105,0.03226470406,0.02570583624,0.003462473645,0.003776845851,0.01140371535,0.03776233528,0.02082519496,0.02899783883,0.04177987591,0.06453555944,0.02694108809,0.01108464411,0.01740478033,0.01092545219,0.02051960992,0.02411023161,0.008068506887,0.06288686799,0.01961696084,0.01231414073,0.01696899565,0.02265226495,0.0006758315608,0.01855679874,0.001671100088,0.004307452561,0.03348439944,0.01271797672,0.09236640341,0.04711088317,0.01578704159,0.02571084538,0.0317612728,0.05038665362,0.1317324518,0.08142596542,0.01088397318,0.003764281975,0.0186077904,0.004534882307,0.005382324217,1e-08,0.001648193564,1e-08,1e-08,1e-08,0.005005013667,0.004631191173,0.01343819503,0.08407918544,0.0137944298,0.02902473239,0.06766565026
"gene315.fasta",1e-08,0.02828193127,0.07286294197,0.04277565431,0.01265675567,0.003764174248,0.004225564701,0.07180749815,0.02921709046,0.03162485493,0.07335486128,0.09384695267,0.06038478613,0.007638629095,0.009219460848,0.0196122927,0.04732379976,0.03905230273,0.003797539466,0.07923590705,0.01136793575,0.03921002455,0.04781968049,0.008721404227,0.003699409036,0.008128894287,0.00433918547,0.007372863322,0.04416481365,0.03217915225,0.04552132635,0.0644500497,0.01243467703,0.03712444571,0.04286926257,0.03213285865,0.08780005566,0.03761971717,0.003261896685,1e-08,0.02989607711,0.008850342495,0.01163789323,0.001678870703,0.003217191819,0.003803532422,0.001260867215,0.007034667831,0.009110265158,0.1556681048,0.04523137838,0.05944367875,0.01969849068,0.03702793685,0.04772053376
"gene316.fasta",0.008511677314,0.02311369546,0.06109954489,0.03741885199,0.009243955186,0.003081960914,0.00981754248,0.0592126923,0.02676894694,0.03256120516,0.06555129996,0.09756551973,0.04446120538,0.01053590312,0.01173644505,0.02021012787,0.04819612612,0.04305387212,0.01877152974,0.09424001218,0.01210297672,0.03349763608,0.06268257599,0.007213361151,0.008104629687,0.01100618795,0.005128096337,0.007864296885,0.0491120334,0.04101486154,0.03026496405,0.03467610301,0.007085712952,0.1366840122,0.03974997642,0.01930707195,0.07270978269,0.08890562866,0.00824531585,0.004888956401,0.02034259788,0.00590086295,0.003284307814,0.00331973674,0.002198829639,0.0009099569238,0.0006818668572,0.002316804064,0.004703553526,0.01086684763,0.02037544225,0.04995805323,0.01636922925,0.04006537959,0.04599867301
"gene317.fasta",0.005473705959,0.03412800351,0.08212488119,0.03739690795,0.006716959655,0.003501247217,0.01569692312,0.07348463927,0.01998902484,0.03586605436,0.08627118551,0.07981068173,0.07326570869,0.005754922225,0.006947614014,0.02254620876,0.0507605738,0.02896525286,0.01776927187,0.05823244072,0.01594756895,0.03257670924,0.05889944837,0.00858552307,0.000865257744,0.01191915079,0.01031250452,0.0023337255,0.07518957062,0.02209969973,0.03795058652,0.06856535152,0.02415403689,0.04249609559,0.02473169808,0.02128615086,0.1046104194,0.05651523539,0.00941967175,0.006714332644,0.02186660648,0.004322917917,0.007301756121,0.002357264198,1e-08,0.006896795974,0.003268241962,0.002048518821,0.01168486935,0.02068313762,0.02708513514,0.04373698864,0.01357470954,0.03061897665,0.04577737635
"gene318.fasta",0.00494186541,0.02960243468,0.06453890567,0.0261483505,0.01261084658,0.001464638697,0.01302199538,0.04875793595,0.03232540232,0.02971656812,0.04951115515,0.07535714045,0.04695724078,0.01230640082,0.008001494133,0.01507203979,0.01689493223,0.05311544085,0.01809305444,0.06767808946,0.01291466865,0.01127126641,0.05111150796,0.0094114998,1e-08,0.01130456085,1e-08,0.009160632897,0.05950604449,0.03538384361,0.05587394879,0.02834772868,0.007101500523,0.08600248911,0.03932135256,0.04948657561,0.1413208438,0.1038895867,1e-08,0.01404102499,0.02859567746,0.002592933571,0.003918259223,0.003093164145,1e-08,0.002358206597,0.002360650691,0.004360490412,0.007568853439,0.01107067513,0.02350955565,0.04172323258,0.01001679068,0.02584301531,0.03983316551
"gene319.fasta",0.004655878743,0.0244446404,0.05212162364,0.03253057564,0.00529604271,0.01565608882,0.004295823349,0.07822295957,0.02425116137,0.05656420203,0.05616798558,0.1249319264,0.04238231243,0.002558943874,0.00261743784,0.0116405899,0.03839987847,0.02855004369,0.01535545608,0.08367775485,0.01426933118,0.02454943967,0.06329268003,0.003840965243,0.003611912975,0.008478490151,0.00303975667,0.006250449931,0.0251717857,0.02359886448,0.1008228492,0.04287355449,0.01701659989,0.02750023273,0.0171008891,0.01655343565,0.07290302626,0.1127532781,0.004655009168,0.003231641917,0.01669890389,0.006398389159,0.004782048149,0.001656287091,0.0009302454816,0.002687057447,0.001801171044,0.001903225332,0.004613027656,0.02286975769,0.0189661972,0.0302645639,0.01493484482,0.02329756437,0.03710370709
"gene32.fasta",0.0011765478,0.02295401147,0.04150525627,0.01905632375,0.002838863183,0.001382846953,0.0110762592,0.03463650385,0.02851855779,0.05568471439,0.02578289091,0.04841473872,0.07334339967,0.0008584714711,0.001801246266,0.005793736944,0.02057095927,0.02151076163,0.008892042838,0.0605135735,0.006366404264,0.01275251471,0.02452247823,0.004748586875,1e-08,0.00210257184,0.002859682271,0.003777451746,0.03589190006,0.009428607496,0.01422136939,0.01179972495,0.007870250719,0.01714301966,0.009837046776,0.00569145704,0.02947811012,0.03877922138,0.002138313866,1e-08,0.00911237985,0.002087947131,1e-08,1e-08,0.0005722525299,0.0005720824389,0.001144711307,1e-08,0.002864429454,0.008625711225,0.01058830078,0.0222334883,0.003809030722,0.01491934684,0.01764085508
"gene320.fasta",0.003386037579,0.02849909928,0.08527525464,0.03907509124,0.01224424784,0.006376381783,0.01636419241,0.08148978814,0.04844245209,0.04796626486,0.1054121546,0.09840517475,0.05884353068,0.007161180604,0.007332712769,0.0144650815,0.0349261918,0.03559771467,0.01474128671,0.0749443752,0.01350633916,0.03242706431,0.06067587346,0.007423327973,0.001643240802,0.02116124207,0.008419788806,0.01339191158,0.05204954091,0.04491162149,0.04787676333,0.04287763081,0.01495466445,0.02585249602,0.02205708863,0.01437806215,0.09237296044,0.08019558862,0.005760902082,0.004984476461,0.01782419102,0.006288702781,0.005030614526,0.001845126079,0.001130828651,0.001964729195,0.000817136236,0.002705917236,0.005295296089,0.02252173954,0.02497863357,0.08906337242,0.0103431164,0.02544960458,0.05433308901
"gene321.fasta",0.001589340391,0.02633265209,0.06681037852,0.03257277613,0.007216505558,0.008850083282,0.008583029241,0.06978938668,0.02107889768,0.02909937348,0.05114324499,0.06798155419,0.0450356787,0.007349586879,0.006189521335,0.01482279364,0.02604414965,0.0276716749,0.01332807306,0.07982621685,0.01077667684,0.019302806,0.05611419076,0.006942565276,0.002559789714,0.009536100202,0.003985569508,0.01055326423,0.06997750106,0.01708582857,0.0360269874,0.0358345035,0.01516765784,0.02979568782,0.0318087171,0.02427312062,0.09259765251,0.07903383241,0.003371547237,0.004961617394,0.01795687038,0.004504140827,0.003322996577,0.003857598348,1e-08,0.002434786882,0.001344371099,0.001782525873,0.003336409682,0.01057951084,0.01570045276,0.04716890309,0.009784978381,0.02523142037,0.03483153954
"gene322.fasta",0.01487866975,0.04128457222,0.06923612222,0.07096674729,0.004495607384,0.001441388883,0.02286719003,0.07567606274,0.03307469304,0.04338962974,0.08051468093,0.1203151517,0.07626238188,0.007055633939,0.01464612638,0.01951913225,0.02868058469,0.04432976879,0.02506092711,0.08325458811,0.01349161448,0.02627505456,0.06572611186,0.001889043907,0.004760212874,0.01165616993,0.004717339416,0.01071033171,0.04929769896,0.02221086321,0.0587375348,0.02303311373,0.04269067442,0.06130855638,0.0198636114,0.03172242989,0.1039788122,0.06769788507,0.00525820756,0.002917795605,0.0146000697,0.006017773622,0.004641961183,0.004554988173,0.001966173661,0.002234548849,0.001115752147,0.006238605413,0.008066970282,0.008633617107,0.03401705302,0.02973407454,0.01023028582,0.1444397026,0.07203436329
"gene323.fasta",0.004248876054,0.02685242675,0.07391745199,0.04650726036,0.00744347938,0.005676963574,0.03142474079,0.1352591489,0.05382576713,0.05839489089,0.1478193379,0.1010914644,0.08319368639,0.01166409853,0.0119476453,0.0286739418,0.02955653197,0.03974879384,0.02951875484,0.1256178132,0.01624560521,0.03102824847,0.07067580813,0.008375258296,0.005652934305,0.01323530201,0.008926892155,0.001838558548,0.1061115068,0.03396653783,0.02603621174,0.05029557296,0.008668433912,0.03417487345,0.05100121206,0.02361288509,0.1674716585,0.09288934718,0.006193172453,0.007697632698,0.03089135062,0.006448842679,0.005634874643,0.003806974003,1e-08,0.00286939125,0.002396595526,0.001813709644,0.003701559329,0.01567260378,0.03608315292,0.1063244489,0.02684244831,0.04014356771,0.09805997737
"gene324.fasta",0.01181474942,0.05428398079,0.04218543187,0.03579684401,0.0126715948,1e-08,0.02119587254,0.06315694474,0.03580196629,0.03685890704,0.06298944908,0.08418752102,0.1187511477,1e-08,0.01683591386,0.01596094494,0.02764270696,0.03696468009,0.008556595288,0.07600135794,0.01634238224,0.03494391527,0.04174605966,0.004278654879,0.001009214216,0.01545186071,0.005831398596,0.008307017382,0.03525816711,0.02190871039,0.03520634788,0.04465120225,0.02449266016,0.03432839595,0.01566603202,0.02393449271,0.07767829711,0.07848425034,0.006522049495,0.00459142419,0.01709372859,0.003510691156,0.002776811011,0.003601379018,1e-08,1e-08,1e-08,0.006179231665,0.001860935082,0.01886522783,0.02151975873,0.04580857807,0.01388811995,0.08407083846,0.04430332713
"gene325.fasta",0.003528813842,0.03066729956,0.08769191113,0.02746639578,0.003337430239,0.004410950321,0.00599714606,0.02816329604,0.02132659104,0.0310605617,0.0537533327,0.04011398067,0.02508020132,0.00290388785,0.007014933994,0.009373898234,0.0192003982,0.0199973503,0.011455903,0.04675889286,0.002460835846,0.01984174259,0.03575102914,0.002907640733,0.001292539412,0.007194770565,0.001091614803,0.003966570732,0.02631522854,0.027639927,0.02253313334,0.0297005862,0.01058092954,0.0231299058,0.03067267538,0.01992316398,0.06563213321,0.05950920008,0.002015897434,0.003352208321,0.01327385938,0.006254857853,0.003754206622,0.001297343829,1e-08,0.00210022933,0.001866908567,0.002606564974,0.004353468657,0.01951319842,0.01164657789,0.02393943068,0.004531874379,0.02019926486,0.02559427743
"gene326.fasta",0.01321546012,0.09007425762,0.1019740988,0.05780104101,0.008591320568,0.00578578532,0.01170024529,0.05734189719,0.03675919088,0.03912938753,0.06835825213,0.09309933388,0.03139902257,0.009401703232,0.01128589487,0.02095851977,0.03776310718,0.03540143189,0.02270101428,0.1399182428,0.008454618766,0.02989146687,0.05630868593,0.005914500297,0.008705478097,0.01225176857,0.005217650071,0.006118423914,0.04082294235,0.02635910958,0.04354544826,0.03890006618,0.01995306529,0.0353235322,0.03598897692,0.01708662926,0.08473647057,0.09509414618,0.006219230296,0.008553316594,0.01649388496,0.008335594441,0.003507477653,0.001438730561,0.001199231411,0.002990149718,0.001350617777,0.001986758009,0.004801428166,0.0110043856,0.04778756403,0.1209430342,0.02667615678,0.07624190484,0.05842447528
"gene327.fasta",0.00875738205,0.04004837396,0.09357505241,0.04307362298,0.01197675693,0.001354144039,0.01694347026,0.07001251198,0.04152509012,0.03309163977,0.05267189895,0.06576998027,0.04177200146,0.007673431778,0.01765923016,0.01345741368,0.06730665604,0.0220773491,0.0465884283,0.1318188445,0.009397852601,0.07323008593,0.09021672769,0.005840292058,0.003263104207,0.01558019001,0.003416683612,0.01261023121,0.04042747124,0.02940644453,0.0430227195,0.03254620502,0.02196414708,0.04034234786,0.04518950779,0.02248880416,0.0607887772,0.07991114122,0.005872034651,0.003891842033,0.01760634673,0.01407663936,0.007127142667,0.004882853756,1e-08,0.003171884228,0.003190843875,0.001646792638,0.007910711045,0.00894749711,0.02212928155,0.03942628606,0.01873584091,0.02951838864,0.05032872629
"gene328.fasta",0.01351079647,0.0710153993,0.08541244641,0.0964695577,0.01675896016,0.002651296223,0.02275553633,0.1113326355,0.04633404182,0.0503958596,0.1192453543,0.09371440553,0.09386011559,0.01776518144,0.01687168436,0.01811491709,0.04822792734,0.04373353606,0.02568566271,0.1498145712,0.01211490669,0.04275004974,0.06765862765,0.005485262289,0.006431552552,0.0130675818,0.003376162786,0.002127434448,0.1409528009,0.0476681183,0.04794290083,0.04665338425,0.02759863609,0.06205881998,0.06007440495,0.04271526606,0.1721990297,0.09282563474,0.01800415784,0.01500547658,0.02042723535,0.0142696066,0.006430106594,0.003841514293,1e-08,0.004622590857,0.002348587401,0.00555517998,0.006851958713,0.03021289991,0.032130788,0.05918662507,0.02175205169,0.03824567884,0.05579035727
"gene329.fasta",0.003903611298,0.02148566414,0.04700147657,0.02817964822,0.006907266369,0.001024781195,0.01318043084,0.07295745961,0.04444231172,0.02588490235,0.06109361059,0.06685140986,0.04667217408,0.003909895343,0.008684452591,0.004831686032,0.03798454161,0.08722562454,0.01046662672,0.07018083826,0.01866173415,0.0323086888,0.1110615879,0.004149524805,0.002294227888,0.01580814495,0.006773902351,0.008317772369,0.06343408258,0.03839730371,0.03408910156,0.04616297766,0.007488078601,0.02773499611,0.02714229759,0.01363289057,0.1070960685,0.04992973753,0.003240062493,0.003651845408,0.01450676851,0.005263921161,0.003886779287,0.001874762579,1e-08,0.001984724686,0.002381808042,0.004107195947,0.006890142077,0.1057465579,0.02631124416,0.03663373947,0.007810742866,0.02783287387,0.04098991149
"gene33.fasta",0.01393413207,0.04773523609,0.08483879135,0.0816780126,0.01388488492,0.01075170604,1e-08,0.07928816658,0.04987850794,0.04759686448,0.1144537033,0.1355570854,0.1249593534,0.01342077233,0.01225058862,0.03194636276,0.05010300481,0.03825196256,0.02106494941,0.1226332991,0.005066122882,0.05589080366,0.06922600291,0.003508067974,0.01366390983,0.006145979783,0.008675346469,0.01622634886,0.06663120735,0.03518420545,0.05923257249,0.04576979307,0.05475943082,0.04383517799,0.07495512787,0.01770027086,0.109617503,0.08117731025,0.009838632659,0.00982570493,0.06221241109,0.01546547139,0.01105843645,0.009755237918,1e-08,0.005787923351,0.01153736107,0.005940070125,0.01436006419,0.02316474229,0.09704554669,0.07485730159,0.01668482061,0.03787452622,0.05831154982
"gene330.fasta",0.005421583513,0.04166766225,0.0724631046,0.05561034816,0.005882004344,0.006832504624,0.005276987725,0.05564723008,0.03030806369,0.03087627387,0.05144894778,0.05838909649,0.04387945761,0.006719396882,0.007508047792,0.01681950701,0.03338582738,0.04071258984,0.0158945389,0.09063470362,0.009077873891,0.02976973083,0.06549152617,0.007516562253,0.005625064236,0.01294668753,0.006908806648,0.010253628,0.03262988082,0.03040027827,0.0499550709,0.05741361696,0.0266162389,0.078240237,0.03707124654,0.01668984676,0.04805921132,0.04965153462,0.007959053203,0.004376256061,0.01516277753,0.008294995596,0.003531465193,0.002135701084,0.001161815497,0.004731239223,0.00192154063,0.003675073647,0.006265971209,0.009404196439,0.01991976275,0.03927479758,0.01618337009,0.01974435572,0.03617442772
"gene331.fasta",0.003980881452,0.03285266333,0.1015957505,0.01977711236,0.007342744892,0.003862388257,0.006582633017,0.07512785968,0.03282848814,0.0234445122,0.06708784941,0.05870975118,0.03964895152,0.003656182691,0.006932925656,0.006783424016,0.02587684004,0.03792457202,0.009385091871,0.104669707,0.008562649091,0.02606816995,0.03991738254,0.005898317986,0.001869538222,0.00551148922,1e-08,0.006847071295,0.03143316981,0.0166794674,0.02650881799,0.03445167105,0.03129078616,0.02233857474,0.04014351996,0.01288617246,0.05346429853,0.05269403558,0.00335343232,0.001869274559,0.0180773086,0.006515747765,0.004983770199,0.002626182202,1e-08,0.001817107082,0.001514648192,0.001201442537,0.008119095161,0.03313941683,0.0176692255,0.04227794566,0.006473139915,0.01629253345,0.03424747449
"gene332.fasta",0.005967215793,0.01842597213,0.0463469623,0.03332212552,0.004238141102,0.01037090269,0.005343946782,0.1075120229,0.04302713596,0.04765221155,0.03415026552,0.1053270063,0.02538867348,0.005152285064,0.00730817454,0.009203795364,0.02063967809,0.02620253791,0.01136410434,0.07044468431,0.005969913121,0.02336574882,0.04442450815,0.006018116636,0.0006186566637,0.009942833745,0.005093202378,0.01022952084,0.03122118684,0.01623315728,0.06628008024,0.05798296465,0.01393430244,0.05722404218,0.01639696523,0.01992984418,0.06892550986,0.05788177954,0.00729958758,0.004461924486,0.01497660907,0.005501948036,0.001624524075,0.002355926494,1e-08,0.002536717883,0.03073384983,0.004049683465,0.006464945892,0.0380556544,0.01585908716,0.04453712529,0.01369551271,0.01871547094,0.08663846194
"gene333.fasta",0.01094939614,0.04873634784,0.09533679194,0.05434049604,0.006136169942,0.009180444066,0.01363979168,0.07231164227,0.04323526455,0.03426643508,0.09153675822,0.1382084886,0.05615101913,0.008568698583,0.01594104581,0.02836836503,0.0793410258,0.0352104548,0.02879716614,0.08943180951,0.008735287531,0.02554042845,0.06236058978,0.00913692189,0.003515613903,0.01693800081,0.005082142253,0.003648596885,0.04312112766,0.02802569808,0.05790716275,0.04303214876,0.02223536543,0.03941697832,0.04169932577,0.03095566879,0.0936230403,0.07698739235,0.008197771956,0.004846894456,0.01916970032,0.008510441023,0.002972288984,0.007070710816,1e-08,0.001390265116,0.00349169148,0.002014779507,0.004131840355,0.008500830523,0.01647234642,0.1074902794,0.01601278577,0.04271218547,0.06132843926
