,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
47,-2.01576124164,-3.13354532613,-1.798328309,-4.17946562579,-2.14878536224,-2.58154514754,-1.64664052193,-0.995836971052,-1.89703016999,-1.12460641889,-0.988388892701,-1.63974888389,-1.66547484766,-2.65508650884,-4.0424704756,-1.30390220677,-1.20811735281,-1.1008834508,-2.2788127207,-1.24919574429,-1.25193634743,-1.71665834733,-3.05170374542,-2.85268416746,-3.20258551951,-1.56756152085,-1.5636752709,-1.03398839298
48,-2.01665832414,-3.60106640188,-1.77277679307,-4.23635465547,-2.10328623757,-2.42232992224,-1.62329166536,-0.996530083734,-1.92724881033,-1.11719106833,-0.969708622753,-1.61884489271,-1.62162505999,-2.35756266256,-4.29498123054,-1.32587106693,-1.19284465175,-1.1154621283,-2.22304387334,-1.21537023905,-1.22968492683,-1.75727806493,-2.79233066433,-2.68982893255,-3.29422577188,-1.57904471785,-1.61193273565,-1.0463832547
49,-2.00286246921,-3.4101965267,-1.68444550216,-4.38086078343,-2.0670034462,-2.89773371543,-1.64895983941,-0.995560054027,-1.7664709957,-1.115394475,-0.971421080224,-1.74597539005,-1.63844718664,-2.41873861489,-4.61027932597,-1.31248250959,-1.20638097081,-1.12892267866,-2.234288839,-1.25875967056,-1.24839647523,-1.73300886517,-2.90851400054,-2.72821257201,-3.04816517683,-1.59093398763,-1.58173510672,-1.04418728114
50,-2.02568404635,-3.09739241906,-1.70594803078,-4.30272890521,-2.21723456402,-2.70789026158,-1.61949652052,-1.00554094755,-1.70830367089,-1.11955593266,-0.98093832946,-1.61121052636,-1.69918860363,-2.33307278529,-4.29078633611,-1.31224462051,-1.17732491191,-1.11751162437,-2.04254609859,-1.25462764329,-1.23480253288,-1.76582675005,-3.08586686104,-2.55834273592,-3.17749713892,-1.57176954981,-1.58828076543,-1.03093941172
51,-1.99749371863,-3.04447962527,-1.69451224863,-4.37806799839,-2.19254054205,-2.70518192089,-1.63317069713,-0.989159850043,-1.60479006373,-1.1286521741,-0.976549948057,-1.69207050607,-1.67893129618,-2.32509223773,-4.09758701947,-1.29904685204,-1.22491772151,-1.11991242092,-2.24590860035,-1.26314094482,-1.23113417773,-1.76215912993,-2.8522111519,-2.8279771913,-3.29501390123,-1.58467758139,-1.54495753696,-1.02210787242
52,-2.02214292475,-3.33844274641,-1.94254889304,-4.10276421296,-2.31161178133,-2.63919008283,-1.62913516017,-1.0229273286,-1.69686916006,-1.11737921243,-0.981834688492,-1.63886699495,-1.66201971386,-2.38657744743,-4.61525724074,-1.31750421952,-1.19915004082,-1.14423451397,-2.06288457757,-1.25865434375,-1.23465086741,-1.7536343692,-3.12114725934,-2.4341160191,-3.43519237321,-1.56227661261,-1.54901349092,-1.04081183822
53,-2.00917080212,-3.50212480933,-1.61191536476,-4.32077192182,-2.08180727368,-2.56046000429,-1.66566371549,-0.993428050178,-1.61553533769,-1.1070252946,-0.970834470745,-1.68236953975,-1.67171323539,-2.12870762416,-4.15144627376,-1.29752320968,-1.23289478323,-1.12521603659,-1.97923257772,-1.26907174212,-1.23293279208,-1.75279604625,-2.9825765982,-2.50745399255,-3.51552072661,-1.57337564088,-1.57514075493,-1.03438779821
54,-2.04255726098,-5.56099740367,-2.61673435489,-5.60297814287,-3.94786162019,-4.46461700046,-3.71560411855,-1.04185516766,-2.70455723506,-1.58109902175,-1.03457498016,-2.24937884454,-2.9856906015,-3.15790977093,-4.2257880733,-1.85802424758,-1.69259475273,-1.75912115997,-3.80172470057,-1.22867486201,-2.03554312818,-3.44765602638,-4.80050203512,-4.82770641776,-4.6825985981,-2.55375551477,-3.18209643583,-1.03582618219
55,-2.03552122476,-5.45031948414,-2.86269694353,-5.11032856004,-4.52173067877,-4.5620937369,-3.76011551532,-1.04867742307,-2.6827226816,-1.67736164955,-1.00233911177,-2.60455302974,-2.68191467053,-3.01533969069,-3.90216496587,-1.93826001039,-1.55075467772,-1.69729020095,-3.91169032931,-1.24415016393,-2.09756585251,-3.36059839357,-4.5873158176,-4.67169448535,-4.8669612024,-2.33887181745,-3.43617231769,-1.0497320764
56,-2.00996520791,-3.53714368415,-1.73593667798,-4.42773718115,-2.19388812888,-2.61694686191,-1.61581847108,-1.01218640388,-1.60280170299,-1.11703396337,-0.963727033403,-1.68917703873,-1.71207584991,-2.52402755911,-3.94193691562,-1.33367654842,-1.20231140468,-1.14054548127,-2.04501556966,-1.26260843619,-1.19665191743,-1.73730263827,-3.02852383817,-2.60657146476,-2.91762347579,-1.57153865793,-1.56925462371,-1.02837685454
57,-2.02507071208,-5.56650734567,-2.52140035946,-5.23928036422,-4.03574530119,-4.58471440529,-3.66528203314,-1.0567361036,-2.48026973123,-1.56767854061,-0.9606090533,-2.35650121538,-2.56266280785,-3.17393292105,-4.48663931918,-1.88715271361,-1.48598115382,-1.68006633314,-3.95282383037,-1.28528544055,-2.31118230537,-3.87526359358,-4.60855615011,-4.62589464044,-4.69452694941,-2.40951140104,-3.26197219987,-1.01823642981
58,-2.02085269234,-3.23869057017,-1.64824970466,-4.03639665367,-2.18867162908,-2.72564359208,-1.64315254322,-1.01030762277,-1.82419591717,-1.11268233007,-0.958943383226,-1.7214732234,-1.65549029262,-2.55994255364,-4.63376605841,-1.31892683255,-1.20221275342,-1.11296949575,-2.18816755461,-1.24277709119,-1.23480264413,-1.73467394609,-2.76198931726,-2.62554014268,-3.21101660733,-1.56312509446,-1.58549780275,-1.04417353265
59,-2.02180699816,-3.19596561631,-1.74519326639,-4.14417908304,-2.19979604579,-2.63464939601,-1.67896733233,-1.00950478401,-1.70923974998,-1.13934311195,-0.972666622588,-1.67216418203,-1.73206775686,-2.53614271857,-4.90119461083,-1.33772719847,-1.19651227083,-1.09917621974,-2.13847092941,-1.25494719537,-1.23555840684,-1.77328391485,-2.93513665359,-2.74967455365,-3.18627256366,-1.574071357,-1.57866355171,-1.0429609765
60,-2.00988300667,-3.17994730077,-1.92177511215,-3.9178093584,-2.05085355532,-2.68945429818,-1.6346097695,-0.999172239782,-1.85896272699,-1.09790214257,-0.980055486546,-1.56595717971,-1.65416295753,-2.29896922668,-4.09729518436,-1.3214444549,-1.21913237524,-1.11861660129,-2.12360019409,-1.25510560242,-1.21630070664,-1.7723827558,-2.97170900135,-2.68652054815,-3.18832947951,-1.58411953079,-1.57093698305,-1.05044336236
