,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
46,-2.62833545351,-3.69520220905,-2.35797875573,-4.63716773273,-3.92023459237,-6.20359012232,-7.03558085541,-6.90781868517,-5.43916300426,-5.58406533775,-5.52260559065,-6.56614290336,-5.42531950181,-3.44649127191,-6.04151217031,-4.80218736938,-5.03219623178,-4.88823149953,-1.95345927709,-1.18905611207,-2.81658050924,-3.03528975792,-2.81470083683,-2.29543590155,-2.33416174642,-2.35237974261,-3.47072487549,-1.88690107152,-3.76472144493,-3.87742571848,-4.32158513787,-4.79915257491,-2.73678201189,-3.81819263104,-2.76161672051,-4.01672898036,-3.51513626871
47,-2.54976761243,-3.35340068036,-2.37858564888,-4.67135803656,-4.34655869764,-6.16957455704,-6.93192039811,-6.52139058773,-5.71038843386,-5.51307352762,-5.45204833669,-6.57151669469,-5.32411623717,-3.60612318806,-6.19503007338,-4.81676436373,-5.31229445041,-4.77045866029,-1.85971021587,-1.19759502538,-2.48174748859,-3.20172971254,-2.77380584807,-2.93345685516,-2.2166339899,-2.95349730087,-3.54109935335,-1.73965766765,-4.05001315988,-4.06928530341,-3.98093803715,-4.0576056541,-2.99143461332,-3.60128717595,-2.50436768472,-3.73973288239,-3.55535451406
48,-2.72286026267,-3.70820920241,-2.6504998984,-4.58928166246,-4.22130267576,-6.2528961056,-7.00071687988,-6.54001837587,-5.51132721814,-5.69901051426,-5.33623339431,-6.57734905646,-5.25371586289,-4.21201869524,-6.12683935044,-4.78172666467,-5.01482477699,-4.7388518212,-2.03885586732,-1.03822802579,-2.22350203461,-2.96851707656,-2.46139376292,-2.76661759295,-2.39139650822,-2.65263451651,-3.34258824265,-1.57013185582,-3.79549091334,-3.87598803681,-4.38555233922,-5.18056318121,-3.04212572128,-3.75257013229,-2.39694460885,-4.04903210114,-3.66332473403
49,-1.49118922665,-2.28067903346,-1.29877588409,-2.63004190823,-1.998621979,-5.97715480075,-7.10173256488,-5.24576952799,-2.83513505272,-3.92034247265,-4.39797919065,-6.05158283073,-4.96575275231,-2.0709086483,-4.84184112536,-3.98655611418,-3.71639311354,-3.34526190743,-1.32216875188,-0.845056285659,-1.28352802192,-1.3999276475,-1.2115244576,-1.79919784128,-1.25006944085,-1.37337661283,-1.77627819191,-1.08961584306,-2.38420356843,-1.63838813801,-2.20179107368,-3.0443829073,-1.88330887557,-1.69677023771,-1.40591004126,-1.86195016069,-1.61244716026
50,-1.45175914457,-2.41170006641,-1.28612214007,-2.71556992321,-2.41384395722,-5.83621542622,-7.04089820023,-5.43214476349,-2.98330131216,-4.06258531181,-4.51273349145,-5.91392577263,-5.3282701798,-1.94497117297,-4.97835998391,-4.12724172242,-4.04885084058,-3.4220184208,-1.28820590251,-0.865877315276,-1.22970695239,-1.392045898,-1.2135850616,-1.81694022241,-1.26628740123,-1.34281064727,-1.70934043597,-1.08230738472,-2.156950655,-1.67546622965,-2.17704805874,-3.00781695855,-1.6632364625,-1.67350472693,-1.4007251922,-1.93164703901,-1.64459139238
51,-1.48592705819,-2.5413683687,-1.29818879892,-2.8555884875,-1.89333989212,-6.0360945235,-7.03037408727,-5.43012134148,-2.95985957969,-3.57927795751,-4.58330061875,-6.19032236416,-5.20797937069,-2.04644137629,-4.75271684881,-3.83520263141,-3.84648022756,-3.46719077939,-1.28018874365,-0.848447194199,-1.30462150421,-1.39608579999,-1.20730301327,-1.78147942792,-1.24228699192,-1.36658708131,-1.7044111847,-1.10120621908,-2.34509458252,-1.67894180963,-2.30156294816,-3.35190828226,-1.6357919802,-1.66870942762,-1.38413883031,-1.91815685699,-1.60906411483
52,-1.47016892782,-2.28369856251,-1.29987685676,-2.92765443977,-2.01116927285,-5.96806712641,-7.10457078213,-5.08634738353,-3.10906403351,-3.84465485709,-4.37101698935,-5.99933803717,-5.21618311464,-1.9422641627,-4.74157329286,-3.90018397637,-3.73347152531,-3.72709740868,-1.31578788543,-0.868568623954,-1.2060431217,-1.42008113893,-1.23188355964,-1.83973944978,-1.23707143087,-1.37409861169,-1.61149570954,-1.09400876415,-2.34127464071,-1.66762646481,-2.30947373871,-3.16867014909,-1.75886862557,-1.71965195301,-1.42095324193,-2.07430540992,-1.64184677343
53,-2.68786483363,-3.44078032369,-2.13704792955,-4.88026951618,-4.2800315341,-6.10232362122,-7.05373118444,-6.23080800379,-5.41611182489,-5.6123963338,-5.33842990144,-6.58633305565,-5.30234601039,-3.7916259667,-6.46346544018,-5.04898769833,-5.0911727326,-4.78496654532,-1.90780501734,-0.994363287171,-2.46952130442,-3.15262131673,-2.77837466872,-2.99692379525,-2.11266232729,-2.55820412368,-3.74680291462,-1.65360731913,-4.25260128254,-3.80581056147,-4.26451727513,-4.89551886677,-3.28722612688,-3.77270355039,-2.38271669716,-4.28495622731,-4.05392092006
54,-2.63980351347,-3.61643408021,-2.07408916677,-4.7058111118,-4.40682000951,-6.37092081246,-7.04596010253,-6.95704402064,-5.4669792638,-5.76199859743,-5.62636356954,-6.58373664898,-5.14887225381,-3.85259423449,-6.18068884927,-5.12146869292,-5.25365276413,-5.09894155994,-2.36131060338,-1.22024773547,-2.21432057793,-2.94144942143,-2.57879716885,-2.8503847351,-1.98310685636,-2.41112117517,-3.25104991666,-2.05297535695,-4.05310417707,-3.89494275721,-4.09524606329,-4.55120969625,-2.6400305396,-4.05974192726,-2.45513771365,-4.16026752331,-3.56244552356
55,-1.4757170486,-2.74891125123,-1.31476135869,-2.66267256636,-2.11620764583,-5.7417254582,-7.03992154782,-5.18555251718,-3.21834578213,-3.8173305586,-4.69325396564,-6.16224725338,-5.07493878935,-2.18484021611,-4.3040595585,-3.63989595824,-3.64705857691,-3.48361105201,-1.30534179883,-0.886698414275,-1.27955294522,-1.412505603,-1.23505174098,-1.79262584663,-1.25427353654,-1.35426099252,-1.64274921995,-1.09630339145,-2.4087790583,-1.66528386456,-2.46670654137,-3.0834592606,-1.75842455079,-1.67809735008,-1.41239095672,-2.08165482197,-1.64705996641
56,-1.48447869994,-2.41058402699,-1.26249755712,-2.68598724271,-1.88169454351,-5.97346792774,-7.04354127838,-5.29582508821,-2.74354094437,-3.87932946421,-4.3531415487,-5.93912798574,-5.29019129965,-2.1793835642,-4.87904102186,-4.16111160877,-3.6666163964,-3.27271028734,-1.28929573988,-0.839552011862,-1.2287380654,-1.39962716428,-1.21555308701,-1.69390687823,-1.286882705,-1.38223639637,-1.61955268554,-1.08176225656,-2.60050150091,-1.66793826779,-2.39951627098,-2.94145212451,-1.74942830489,-1.67479003199,-1.3877644462,-1.97613077007,-1.62025065733
57,-1.47414224521,-2.43497837436,-1.31116305994,-2.66179986583,-1.99374944798,-6.35700769963,-7.0370974083,-5.00828857399,-3.26238156811,-3.56625904007,-4.6142891444,-6.23008865221,-5.17754426515,-1.91083047647,-4.68761322419,-4.11887233281,-4.1511445623,-3.32946009878,-1.31226773786,-0.890704380468,-1.22292976297,-1.4095426942,-1.22630651418,-1.67460547196,-1.25687474922,-1.38603770085,-1.71122545985,-1.07794492896,-2.3103279755,-1.68615726618,-2.14251163524,-3.44940609058,-1.80629868452,-1.68922443987,-1.40122758806,-2.21565826353,-1.61913199128
58,-2.554053859,-3.71345039133,-2.23587546653,-4.25951067149,-4.26879549762,-6.39616795917,-6.96251810286,-6.61247073969,-5.53917452431,-5.58495802915,-5.50296602882,-6.58612835659,-5.10015197734,-3.80228849594,-6.19143679329,-4.63871602144,-4.89828243106,-4.87138899754,-2.05660603199,-1.08337473325,-2.31333584956,-3.03069018164,-2.60920019282,-2.8269210437,-2.28990205594,-2.62637651044,-3.67503795833,-1.724751537,-3.55200005718,-3.93054879668,-4.33885524792,-4.63569122128,-2.81659705411,-3.66257111322,-2.42835613351,-4.45263881358,-3.580576358
59,-2.36175874003,-3.76545733172,-2.19315341191,-4.82345132277,-4.40760407839,-5.91337970398,-7.04576671783,-6.69501651243,-5.43982235707,-5.58338998631,-5.52235376882,-6.56896825959,-5.02629744996,-3.35848876537,-6.38370341305,-4.9739837538,-5.03811658327,-4.8337036961,-2.03434087433,-1.22197706576,-2.16256426313,-3.67811862086,-2.67162696504,-2.87557886453,-2.38667815617,-2.32662438276,-3.20592332951,-1.73463132575,-3.86758452275,-3.91529392842,-4.50494038586,-4.26876759897,-3.15690093798,-3.56228596207,-2.29498727658,-4.09093347397,-3.73382428015
60,-1.4878621119,-2.2608518942,-1.28130180156,-2.72726916497,-2.05293906714,-6.09492576414,-6.97846260223,-4.98322961044,-3.38055326297,-3.33588567245,-4.39925547752,-5.82994202727,-5.35361852962,-1.93418837844,-4.69314929653,-4.09974985143,-4.11130889952,-3.07996547953,-1.31785675051,-0.872819971063,-1.27526250072,-1.4137672871,-1.22386611195,-1.86079913262,-1.31918690334,-1.38985745756,-1.8296999433,-1.09736639202,-2.24205137922,-1.64303211653,-2.23982963057,-3.52620949433,-1.73175117349,-1.72532458662,-1.38301139541,-2.03920071556,-1.67173480962
