,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
123,-2.49515025527,-1.72679889514,-1.28715216849,-1.35624324338,-2.0993125598,-2.52717858293,-2.53827821715,-1.23303551505,-1.35549968043,-1.38907935742,-1.44772917781,-1.3097870302,-0.968208129147,-2.29952851885,-2.46025593173,-2.15624949823,-1.52075825051,-1.56501701786,-1.80992535687,-1.38686809217,-1.98175270582,-1.78736065012,-1.6353864074,-2.21596070452,-2.89259122767,-2.10795508104,-2.82555262147,-2.49545420256,-1.53430001959,-1.84916465021,-1.71919490101,-1.54975281649,-1.85115530686,-1.56354082885,-1.82190223292,-2.08555268176,-1.12400508636,-1.26539341769,-2.38253864051,-2.91326184657,-1.97402398804,-2.15972014147,-2.57308443671,-2.61284961599,-3.00090659065,-2.73282203107,-3.03789223888,-2.72880835125,-2.34114855345,-2.08439481862,-1.91443459576,-1.66787687665,-1.84647742067,-1.42864557823,-1.57693400887
124,-2.88129175016,-2.04672786715,-1.14365196721,-1.62640792379,-2.51910843724,-2.60034574751,-2.41418008788,-1.50775077548,-1.65038814434,-1.55396104579,-1.87069531625,-1.19135272585,-1.57615723896,-2.35151785026,-2.71095925107,-1.85451725063,-1.31842436558,-1.62389425244,-1.96252046957,-1.25959911368,-2.24036297459,-1.61477811599,-1.59267498252,-2.31490170654,-2.83537476636,-2.27353007578,-2.82697857116,-2.48966117852,-1.71783131662,-1.99610559762,-1.6324552719,-1.89627161567,-2.26878280355,-2.00652204189,-1.71883284061,-2.05122792738,-1.29806059575,-1.37375833969,-2.34410463671,-2.48454104231,-1.81617790082,-2.5708484075,-2.44503764463,-2.71633330262,-8.28742981565,-2.82402424364,-3.18257908582,-2.54748004442,-2.41432942714,-2.0462733221,-1.80372362004,-1.35474485586,-2.14015399723,-1.80300596174,-1.19364343643
125,-2.3512751852,-1.36401679956,-1.79076216595,-1.98261645238,-2.07391390708,-2.52107665778,-2.14886247556,-1.44172265557,-1.79934314955,-1.57168683265,-1.49162034402,-1.31372138588,-1.58972366147,-2.36871428079,-1.861569796,-1.68255547645,-1.82298844363,-1.47344135001,-1.86867654,-1.19955528785,-2.05410430312,-1.90896880941,-1.45229799707,-2.41005197747,-2.25615669824,-2.08412923107,-2.54705451683,-2.48035202656,-1.27660964558,-1.86431193657,-1.48034030289,-1.77341979773,-1.81507194715,-1.67275710038,-1.67889855319,-1.74124040311,-1.09078693121,-1.28564046861,-2.31578288203,-2.87936310869,-1.99678619406,-2.35176063653,-2.64708117379,-2.59260215906,-3.03879588834,-2.97525364886,-2.8900067193,-3.06081636629,-2.57565714334,-2.31803620029,-1.91663458888,-1.52680874516,-2.04871907168,-1.80279029528,-1.61606571194
126,-2.5038185134,-1.30270286283,-1.30879471398,-1.53244282118,-2.38504696541,-2.70509842984,-2.15506000145,-1.31896384694,-1.90338567646,-1.81002725236,-1.35170152448,-1.05777613743,-1.54145025576,-2.26589998853,-2.45601116339,-2.33576798393,-1.55616035222,-1.95368171196,-1.47003812754,-0.98982374612,-2.18277877848,-1.84258484989,-1.26733113635,-1.93434628023,-2.64819391476,-2.11515812766,-2.800613106,-2.31869145348,-1.66869644904,-1.50201577748,-1.73367760202,-1.59048912479,-1.79089557144,-1.55294757471,-1.71030054373,-2.01834755046,-1.16424265342,-1.0581566557,-2.67260980357,-2.21584045705,-2.11106009561,-2.23757474926,-2.30394600952,-2.56547465402,-8.31953877723,-2.83160328944,-2.7917500029,-2.63685061745,-2.74856423238,-1.93796430442,-1.83503721567,-1.36211013558,-2.14405178755,-1.84243548459,-1.58047706673
127,-2.58473157061,-1.59279805551,-1.46652734282,-1.4475975998,-2.25742968163,-2.49242110759,-2.08400829155,-1.26435355269,-1.55166706318,-1.87229866729,-1.20880608744,-1.15596007447,-1.52904928606,-2.28459364673,-1.92917003255,-2.2378940686,-1.62193864817,-1.45586968586,-1.8966486418,-1.27635732289,-2.32965278513,-1.8936494836,-1.6314729859,-2.31436307159,-2.73306064132,-1.71874959737,-2.7300110983,-2.50687283264,-1.34778226613,-1.81167316626,-1.43772143452,-1.6094108651,-1.58362104931,-1.59504579683,-1.51580109949,-2.18452222091,-1.39869391605,-1.47024038636,-2.48109205032,-2.68203837162,-1.6604885734,-2.38230844491,-2.08531397056,-2.7689818428,-3.04090095178,-2.72243374047,-2.4995747172,-2.89417644223,-2.68288028081,-2.30394786336,-1.81242836625,-1.68868754644,-1.81648106879,-1.59751555706,-1.51319580353
128,-2.50399503507,-1.89580976045,-1.58293997123,-1.49563747294,-2.40222215139,-2.61849635239,-2.13240661485,-1.4902310393,-1.70735240329,-1.63473253303,-1.26826210189,-1.22093682666,-1.26058972904,-2.78848127253,-2.29817746343,-1.90882197099,-1.27629976417,-1.84120640778,-2.04182518249,-1.34082812165,-2.47877935915,-1.66683235655,-1.39216995023,-2.26655569802,-2.40134099411,-2.21218542858,-2.56640396779,-2.9842249185,-1.55830121114,-1.66052572075,-1.58553200564,-1.71654390024,-1.67879529633,-1.55448258511,-1.54163911203,-1.81122073395,-1.32952458269,-1.36780432443,-2.34107748274,-2.23390017059,-2.06300763887,-2.59898645322,-2.47179029627,-2.7551317693,-3.40867117045,-2.86720243806,-2.88732739107,-2.6688163744,-2.45282367542,-1.95537474938,-1.76778202621,-1.47896491271,-2.14521048774,-1.667190475,-1.50759949565
129,-2.61378961581,-1.8717162091,-1.50256092652,-1.13728237561,-2.09142944426,-2.88477657019,-2.04487461977,-1.32945898302,-1.89859962527,-1.56823386279,-1.33834474558,-1.27647601974,-1.71280371542,-2.15618270662,-2.22662175361,-1.85718660404,-1.71983077294,-1.69274147192,-2.13678885961,-1.12749527197,-2.41801348913,-1.58202171711,-1.42906279035,-2.48660127776,-2.28777632598,-2.20957835853,-2.45748884766,-2.39277040654,-1.91470617936,-2.11087111527,-1.37649952004,-1.72463265448,-1.76604550162,-1.36224433736,-1.67818822429,-2.09672797239,-1.20194525987,-1.21971673099,-2.49410651758,-2.50821173775,-1.68315527141,-2.49237780466,-2.33361749059,-3.04820371984,-3.24158700326,-2.62064696073,-2.74582623511,-2.68040440336,-2.24947622544,-1.75832350571,-1.59458096555,-1.23048728957,-2.25828251022,-1.49483216226,-1.35042201146
130,-2.0583046021,-1.61838651319,-1.17642212761,-1.6082291445,-2.67511317632,-2.34066444083,-2.1656488558,-1.59125299221,-1.51088739858,-1.62577354915,-1.47319681128,-1.33465230115,-1.62551826422,-2.48805265852,-2.48137474732,-2.17673698899,-1.86562293962,-1.45148780362,-1.81036510475,-1.37425568523,-2.3651227557,-1.74573548557,-1.32147316708,-2.25629882399,-2.73916708323,-2.20670022236,-2.54014633148,-2.44685915627,-1.91678996813,-1.69993834731,-1.45088943544,-1.73884415877,-1.63889000574,-1.80940360825,-1.7621761346,-1.73330529857,-1.46908364296,-1.39847128759,-2.13310674383,-2.67651580755,-1.87145163666,-2.65004357449,-2.53221639823,-3.01114163158,-8.0658016775,-2.64511606531,-2.97412379406,-2.9537236783,-2.21883565358,-2.0043345599,-2.12730165196,-1.23873873718,-1.99694518915,-1.61380544789,-1.3477933119
131,-2.4639098786,-1.88480596427,-1.29569285728,-1.54467225976,-2.01736875767,-2.78214047467,-2.38602686314,-1.32052635858,-1.75609808733,-1.86376257138,-1.66110114513,-1.12444764273,-1.59874011505,-2.39396295509,-2.35379228065,-1.88814352898,-1.64129129091,-1.60530759014,-1.9960930637,-1.34467658614,-2.27714225747,-1.83332140244,-1.76259237138,-2.70001608195,-2.82295182444,-1.9701800769,-2.51425311097,-2.27277533439,-1.72158024385,-1.79042021437,-1.37256355008,-1.75245484083,-1.88672245572,-1.76022019849,-1.84950579955,-2.0660257303,-1.48953534074,-1.46604727045,-2.60325252023,-2.85764439007,-1.92945260863,-2.2504220279,-2.58314495755,-2.63596483757,-3.41756243889,-2.97827466977,-2.9722144105,-2.95620156344,-2.43642435146,-1.58338326751,-1.70562318184,-1.8152793667,-2.13309078511,-1.3716707761,-1.28037671194
132,-2.42772276586,-1.58805517482,-1.27560797666,-1.50667299079,-2.73404667564,-2.30498743628,-1.74400961413,-1.04621746296,-1.39147419831,-1.65666168159,-1.4009987192,-1.20079417016,-1.64765611223,-2.34834574114,-2.4721134786,-2.10813649142,-1.19191106914,-1.40331008016,-1.94514800303,-1.16594749228,-2.33204474584,-1.54005329803,-1.36151359468,-2.28194588565,-2.73028319797,-1.99636039952,-2.95670806288,-2.18647759036,-1.49077246723,-1.63325048714,-1.40872054736,-1.52007093182,-1.88355110661,-1.68225911796,-1.58218698863,-2.03403692668,-1.08066997897,-1.40660160594,-2.58846586273,-2.91089474099,-1.85977281567,-2.44641574231,-2.7201437784,-3.03818055807,-8.24614251962,-3.13282215886,-2.64628433189,-2.82987400698,-2.35165582427,-1.81707830284,-1.9054487866,-1.44352941558,-2.13081125378,-1.78536841867,-1.49062001959
133,-2.64478186363,-1.69716013607,-1.52447996499,-1.51327354129,-2.2525655587,-2.34720687201,-2.13820142552,-1.25635984683,-2.0713524316,-1.81547111448,-1.43548196577,-1.08723605716,-1.85280579725,-2.15629414559,-2.28520971629,-2.19038631923,-1.60675700867,-1.74942776107,-1.81460863256,-1.4195871579,-2.01450320683,-1.72674089835,-1.88521129012,-2.14539387458,-2.37339312366,-2.1667443356,-2.55264188557,-2.37400560622,-1.64491295006,-1.93719382861,-1.51329308761,-1.77691033847,-1.79704281374,-1.69791112158,-1.60807592877,-1.97488396075,-1.12346719782,-1.29822546998,-2.47022793167,-2.68849775346,-1.91147416153,-2.154917863,-2.66522635418,-2.64203064211,-3.37042621715,-2.95775135005,-2.86348443611,-2.85824371274,-2.30028688924,-1.94903221881,-1.92700621048,-1.48711624019,-2.03110513608,-1.97133382718,-1.32451033531
134,-2.36419604797,-1.35980457835,-1.36197753534,-1.58346076791,-2.31990549186,-2.32667190743,-2.1835444713,-1.33144695774,-1.54786714316,-1.54267139829,-1.55522059444,-1.34368555944,-1.14049464069,-2.5240813343,-2.27812629371,-2.23009905906,-1.82097622826,-1.7181974353,-1.75307336295,-1.35606710446,-2.2292104635,-1.36271811994,-1.39095113428,-2.43254217886,-2.92215529347,-1.54450149424,-2.21594848185,-2.05914313101,-1.31212222166,-2.094638681,-1.6536461702,-1.51660111845,-2.08945512263,-1.50137088614,-1.34103433078,-1.78140437171,-1.14773193542,-1.08377205983,-2.01489019653,-2.60604848202,-2.179509396,-2.72670509004,-2.6208936675,-2.19859633093,-8.22340542395,-2.81915800086,-2.71293047367,-3.07937218331,-2.65618814758,-2.02580964819,-1.91660916899,-1.48051250096,-1.9011785732,-1.70317330928,-1.3325485142
135,-4.36763942724,-1.85014812486,-1.37970597195,-1.02639269845,-3.15138685246,-3.46816386488,-0.278750644971,-3.24812722587,-3.07369976388,-0.107389330073,0.800127370569,-2.9265765813,-0.787722422823,-2.38950942569,-3.79455028229,-1.45500771854,-0.165408599539,-2.04716778535,-3.59924639434,-3.35217447911,-3.98837861289,-1.29171297976,-2.66148047067,-1.49785936192,-3.0176428099,-3.34289711868,-2.04718306749,-2.53719789276,-3.05376589477,0.703891295202,-2.09985329017,-2.21926698435,-3.24455931025,-0.823666311805,-2.30349148904,-4.19130258788,-0.727217212579,-1.95562101423,-1.87507199562,-2.69202034872,-3.48768179274,-2.68528611349,-4.04671345112,-6.31207125251,-4.68110151951,-2.28709242186,-4.69277043116,-4.17930528755,-4.2633471012,-1.26693497553,-1.79005571468,-1.87396895401,-2.75859782635,-0.422619952337,-0.222569643875
136,-2.73029264546,-1.57414565896,-1.15667074328,-1.80587437526,-2.19898539453,-2.51484823354,-2.30604732531,-1.32731006809,-1.32618995896,-2.05939948271,-1.35687536165,-1.26337786981,-1.58193489008,-2.33533127234,-2.26583213363,-1.67247517852,-1.75983712841,-1.56774670399,-1.75997238789,-1.33897258628,-2.10382031197,-1.6065918705,-1.22845562374,-2.29954113679,-2.85995497211,-2.08534319819,-2.6339337001,-2.47240175006,-1.4456053828,-1.73027260014,-1.26640635351,-1.44405896411,-2.11208350265,-1.89266230773,-1.64559486097,-1.89478786847,-1.20944277921,-0.933071972709,-2.63982045129,-2.61181313511,-1.85084923852,-2.36986618441,-2.62370137166,-2.77310670529,-3.02516759986,-3.11716793397,-3.10802234676,-2.83646073606,-2.07775793084,-2.09986062404,-1.88731123171,-1.59035777017,-2.27429316689,-2.10320155763,-1.38895478322
137,-2.47490550899,-1.79532869586,-1.47430886025,-1.6373026063,-2.21307490512,-2.49455406931,-2.61010172935,-1.41694178968,-1.90351110406,-1.6882245457,-1.2521393502,-1.21540430614,-1.47561486993,-2.21847481143,-2.12684668228,-1.85164603535,-1.54060109484,-1.72418621456,-2.18479064734,-1.12025376632,-2.44088200044,-1.59835495596,-1.29558614206,-2.31709197011,-2.56046984631,-1.90370093728,-2.64932278472,-1.82507798972,-1.88468501126,-1.78225369539,-1.5660344717,-1.50246727243,-2.06451904454,-1.4358333164,-1.67504337353,-1.91925653853,-1.30139248873,-1.36952876953,-2.36453036022,-2.78571781969,-1.43964569902,-2.60664687587,-2.41430890459,-2.55213792143,-3.12790069576,-2.80623892814,-2.96591221161,-2.85945309503,-2.61347802002,-1.92632964116,-2.00686992062,-1.63693665375,-1.95587059394,-1.68218567061,-1.70147697427
138,-4.54435002697,-1.10216211849,-0.874827089783,-0.020071446051,-4.24582295947,-3.27899257814,-2.34595670241,-0.944322786264,-2.05010903021,-2.23624284542,-2.37324962117,-2.20205143907,-1.58380819707,-2.47650121733,-1.23292874255,-1.52761979871,-1.93610398918,-0.578073645057,-2.09257818117,0.522539715508,-1.92475101252,-2.17950940482,-1.02792302219,-1.97772275031,-2.11548921087,-2.15773616608,-4.60011070916,-1.21037126474,-1.90920951265,-2.11232266399,-1.42771007886,-3.41690658831,-1.66595650742,-1.91496519166,-4.00251611117,-1.22327743435,-1.43665461786,-0.636475865721,-2.82737644519,-2.99644528815,-2.39022429063,-1.30498148421,-2.57720280824,-2.97312115805,-6.5266393719,-3.10721813025,-3.8568516474,-4.06593460619,-3.07296485197,-2.92838828348,-1.67960114317,-1.35457349142,-2.2067616612,-0.376660496786,-1.49600513933
139,-2.15513587816,-1.65400121268,-0.825066430004,-1.48333996186,-2.20154083844,-2.36299394062,-2.18187706638,-1.35991644146,-2.01446949252,-1.69096714599,-1.54296888671,-1.42400152399,-1.36380522765,-2.21996093356,-1.87651113912,-2.02382125004,-1.78065765889,-1.68518669029,-1.51302182992,-1.43212080745,-2.00870434278,-1.73963263425,-1.14044795905,-2.13038883159,-2.84480693144,-2.08189166365,-2.63100526453,-2.30727693797,-1.33537504325,-1.9507360752,-1.67295296285,-1.47605320854,-1.82277564637,-1.95274323626,-1.60649041091,-1.87324400427,-1.22213143258,-1.36097733853,-2.39305534411,-2.38738290745,-1.69162773851,-2.49728080647,-2.57153346098,-2.65178796485,-8.26748591058,-2.90822531245,-3.0198993007,-2.9031430225,-2.18742942039,-1.93751814076,-1.61206547957,-1.54008472738,-2.45290362815,-2.11338308946,-1.57332931233
140,-2.21467848026,-1.48142147,-1.85284575596,-1.6888660264,-2.20694895276,-2.42695899005,-2.38997182667,-1.20966629064,-1.84074461996,-1.65048590023,-1.27134785956,-1.2055009467,-1.49067133442,-2.48424547706,-2.44926473192,-1.70724735505,-1.57043061358,-1.40491127264,-2.11631915256,-1.45842928085,-2.31604547781,-1.76031285847,-1.40524985671,-2.62829428594,-2.43883991954,-1.94894271748,-2.46501020702,-2.60204443109,-1.75508337546,-1.69740375794,-1.64723967462,-1.77373439308,-1.77896343736,-1.76820147112,-1.49453660233,-1.75336251256,-1.14971830905,-1.14689600017,-2.46680306826,-2.17664159244,-1.80758962182,-2.46110956783,-2.49630140544,-2.72386355203,-2.99773102911,-2.9309010766,-2.76606106222,-2.69758746639,-2.43247082766,-2.12184283873,-1.86997609735,-1.56797457269,-2.37812444581,-1.44080536923,-1.41797998488
141,-2.24389127328,-1.59547699246,-1.2840003845,-1.3439357344,-2.44878104276,-2.56524191358,-1.68629789043,-1.51082951661,-1.90755051263,-1.61039207573,-1.05185890321,-1.46966186128,-1.37555204872,-2.524032197,-2.1483003162,-1.86760764851,-1.74070455236,-1.36194341932,-2.24020916894,-1.15155112446,-2.29040647357,-1.91717022152,-1.6966173904,-2.39751236991,-2.59763705603,-2.10614416404,-2.41470105435,-2.3344461849,-1.44347248384,-1.52672089351,-1.75924291422,-1.57287464986,-1.88550416124,-1.52153871277,-1.55446982051,-2.02826063735,-1.00557481194,-1.53179849952,-2.22057640982,-2.71007622324,-1.86191984655,-2.17021074577,-2.19691383627,-2.71583262341,-3.33606547069,-2.61135875155,-2.67649433689,-2.77858888485,-2.35842235191,-2.12185494474,-1.90252885611,-1.32311887748,-2.10906534703,-1.70757026883,-1.38081696796
142,-2.38628564733,-1.5431165396,-1.57456089916,-1.29263567958,-2.00355896781,-2.27812019986,-2.09498350865,-1.17519776924,-1.82189480602,-1.70262275983,-1.23839477565,-0.946273131412,-1.304614148,-2.30611951912,-2.28791261055,-1.9255106297,-1.23078100634,-1.42635436443,-1.95817890547,-1.22542708086,-2.01228105873,-1.84713210683,-1.27858752334,-2.02210252831,-2.39380784738,-2.03732862905,-2.4440079295,-2.4852662529,-1.73403832026,-1.81295158476,-1.50077577716,-1.40448255449,-1.97062352515,-1.58404036144,-1.41595123045,-2.25209462688,-1.51474292026,-1.20826549834,-2.60216710482,-2.50897165612,-1.90490893905,-2.36146558701,-2.72695487139,-2.78079730695,-3.14158540163,-2.78230099937,-2.81432069658,-2.76938713889,-1.98968448211,-1.86273675476,-1.86552260579,-1.54127744786,-1.73779181261,-1.64477578668,-1.4719226481
143,-2.46696447253,-1.50088029996,-1.13890409582,-1.75199759721,-2.45104996306,-2.39246506383,-2.39037599088,-1.3661253025,-1.88172680815,-1.5950001685,-1.24444400404,-1.09015315671,-1.52230465422,-2.54629392561,-2.13607875591,-1.921823548,-1.46586560286,-1.69733782005,-1.83451271769,-1.24446464411,-2.40698868127,-1.43099420506,-1.20440219568,-2.42200868301,-2.36988358358,-2.40555836329,-2.8254091046,-2.03658133167,-1.16971350275,-1.8113754608,-1.99996961774,-1.62315041373,-1.96763100232,-1.64834686805,-2.05050962353,-1.62459093233,-1.20887139854,-1.60949962292,-2.61556477564,-2.61266344694,-1.87055887599,-2.5412292428,-2.34754965647,-2.56745622878,-2.90265714583,-3.09455424839,-2.74305564337,-2.84518218527,-2.70382334493,-2.01691226707,-1.79927944326,-1.71639072748,-1.97701585039,-1.72865045304,-1.73455392101
144,-2.58488377775,-1.28888421638,-1.48131805957,-1.44355896459,-2.11675854105,-2.74093131228,-2.13471802455,-1.51042537633,-1.85932354513,-1.45754759913,-1.29185524152,-1.19123031012,-1.65896150944,-2.24328906906,-1.98625388417,-2.1253202294,-1.502588328,-1.69855950334,-2.02522329071,-1.22055117603,-2.21961087403,-1.89429011318,-1.40750470619,-2.22442077874,-2.70181654737,-1.9883871036,-2.43510312899,-2.41317764681,-1.43948468189,-1.8250025956,-1.54351737703,-1.6230914121,-2.04103522196,-2.16331072686,-1.44748724723,-1.97049242862,-1.4924386928,-1.29199074553,-2.4398848867,-2.83030161809,-1.97510458316,-1.96233445199,-2.68079354086,-2.8233288267,-3.22563565816,-2.74002143028,-3.02613937364,-2.81823113262,-2.29619815479,-1.99344018776,-1.86292792557,-1.21865903702,-2.11481604462,-1.84518960805,-1.68935758075
145,-2.70682973178,-1.85610316568,-1.40600150999,-1.60651019698,-2.17278066398,-2.58088428262,-2.09955308266,-1.44724641084,-1.62834730507,-1.8991713039,-1.44555547391,-1.00777009586,-1.48848107096,-2.33685436862,-1.85214687596,-1.77319825752,-1.36672833111,-1.22435128703,-2.12041016507,-1.33974339814,-2.32724424569,-1.92193528676,-1.360359846,-1.96581900093,-2.502301027,-2.08989867128,-2.75226264384,-2.2286493498,-1.44637101946,-1.73737977762,-1.76878745633,-1.3591867658,-1.85748332509,-1.7247222575,-1.78008945223,-2.1299127243,-1.10616732456,-1.3449740887,-2.53491100009,-2.20398279773,-2.06770916529,-2.25490759935,-2.55597298158,-2.97063536797,-8.03201408256,-2.60094418219,-2.91317683656,-2.82959149246,-2.3583165653,-2.21173161992,-2.22484871492,-1.45961797162,-2.29097624997,-1.89878318004,-1.08618231496
146,-2.11772281846,-1.81961456618,-1.42757656535,-1.62486107895,-2.30557938615,-2.6631062277,-2.08387264647,-1.26839700645,-1.92132825545,-1.62327612559,-1.77720654482,-1.42579073153,-1.62062388511,-2.29253419883,-2.16664456811,-1.62617932505,-1.64782376064,-1.85322963073,-1.59394220409,-1.27021058072,-2.30542608465,-1.56545774045,-1.16828493594,-2.2220095165,-2.97208820897,-2.36221200428,-2.84299181069,-2.38092245696,-1.59088650951,-2.05436510674,-1.2735164468,-1.67615667569,-1.4820393185,-1.78102166589,-1.76018350404,-2.00453252517,-1.34497278809,-1.51805717163,-2.31414186641,-2.76219080775,-2.03934370229,-2.57537530493,-2.3530878194,-2.65026888992,-8.25365780066,-2.79892398491,-2.83917496377,-2.64278271072,-2.61868097697,-1.9413726228,-1.82866953026,-1.4667703848,-1.88123109006,-1.71122132931,-1.56828795769
147,-2.22799577027,-1.83062163606,-1.56060079426,-1.12175366941,-2.06635806799,-2.59113937532,-2.14033198175,-1.56023806764,-1.56139692256,-1.52608908099,-1.30031996055,-1.36614038657,-1.64753460765,-2.1244222092,-2.36393427208,-2.19198434613,-1.55657327193,-1.60535283681,-1.71592585607,-1.28591073013,-2.16718904619,-2.09897868614,-1.42262483274,-2.50329470804,-2.61035505817,-2.05085141387,-2.81513492697,-2.34184722822,-1.79292529373,-1.73930125364,-1.04704410635,-1.50084054843,-2.06725573908,-1.6635376927,-1.49385088638,-1.79301215385,-1.11318559051,-1.08306631441,-2.49330244112,-2.67853475912,-2.0319979922,-2.41824352676,-2.2672714676,-2.70198658303,-8.16219824643,-2.72438117735,-2.73150848065,-2.83282437139,-2.43127281491,-1.87371981793,-2.11418443571,-1.50848920725,-2.29033877446,-1.89826714365,-1.46656377916
148,-2.44089510447,-1.61027900173,-1.3110121804,-1.40512771518,-2.40908254657,-2.13021645003,-2.23801725451,-1.44777105515,-1.54122111612,-1.85999998556,-1.31056664699,-1.38155316265,-1.25154342816,-2.0777543663,-2.31992774544,-2.302402906,-1.86899235125,-1.34027372215,-1.88842074373,-1.20264384724,-2.08150031094,-1.87201322897,-1.53545589561,-2.22643026892,-2.58862725954,-2.19148686116,-2.61619098758,-2.53654963196,-1.71898233126,-1.79427071295,-1.28478434554,-1.73841186266,-1.86552380232,-1.68025806816,-1.81283701416,-2.15283782016,-1.26645551159,-1.48253061793,-2.50234257672,-2.6613950088,-1.82995668535,-2.25584340275,-2.47026368681,-2.79214005208,-3.22385025767,-2.65065031239,-2.66960726347,-3.03217244765,-2.42872788391,-1.77647739578,-1.7713396854,-1.45144410813,-2.40345159034,-1.78319124132,-1.59530372247
149,-2.2735782313,-1.83316426073,-1.21321544518,-1.69571916672,-2.25314616217,-2.47838031216,-2.1945559317,-1.65352355007,-1.68206894216,-1.51228828788,-1.47545710677,-1.37837430288,-1.5775865747,-2.48009523341,-2.06485707831,-1.94143809815,-1.48028600149,-1.1225450361,-1.83419402377,-1.35231811863,-2.12819836275,-1.735869379,-1.44234934251,-2.17514995805,-2.78375890672,-1.75618321156,-2.42105115046,-2.53375857452,-1.72156910562,-1.61295834921,-1.61021868847,-1.50470568472,-2.04401039603,-1.38112640003,-1.57380915966,-1.85663752206,-0.969309943359,-1.20207790786,-2.4329932536,-2.54536209111,-1.74211755583,-2.40110773944,-2.61560115823,-2.76051695093,-8.00519394548,-2.40959319612,-2.5838638525,-2.6357965609,-2.62545090871,-1.91713551448,-1.8966387267,-1.22479454788,-1.9570925321,-1.76078239269,-1.46635686907
150,-2.50538209393,-1.51389308471,-1.36793661449,-1.16945446413,-2.32425132049,-2.53004472923,-1.96046930029,-1.41359424165,-1.56233458915,-1.46010640454,-1.28973598203,-1.0328120373,-1.56400487971,-2.54801741505,-2.23354475878,-1.97543866395,-2.0322539575,-1.32758659142,-1.9305167983,-1.5384453772,-2.01431504904,-1.62759454889,-1.1404310301,-2.43598207042,-2.12996096608,-2.28130815335,-2.30289814982,-2.48067834676,-1.90808326311,-2.03968543525,-1.84355975841,-1.51144374065,-2.18957210777,-1.86194262377,-1.9052997355,-1.99565010597,-1.39769021071,-1.57527057405,-2.4306223838,-2.34366881782,-1.63504969572,-2.32405592311,-2.59066733604,-2.81411519357,-3.23425030674,-2.90444444651,-2.84983406469,-3.0995704696,-2.35182968885,-2.3937589231,-1.82173579341,-1.53159606333,-2.17040490063,-1.71410614212,-1.37775845245
151,-2.48994778782,-1.87840898345,-1.37143695971,-1.64850450139,-2.36712374743,-2.58567281231,-1.98377487997,-1.49025066101,-1.49513935392,-1.8832839382,-1.1271969743,-1.20139406347,-1.64327209853,-2.17457767903,-2.34207406887,-1.85948138464,-1.68138419781,-1.26212687459,-1.8439183238,-1.31365012617,-2.23065551631,-1.76125639838,-1.75297662961,-2.36835060461,-2.64589062107,-1.94982885729,-2.56347562912,-2.37574428769,-1.82185603698,-1.69746106621,-1.46688143242,-1.57662692602,-2.16939131572,-1.64441977425,-1.92748286705,-1.91301991088,-1.2658441935,-1.58333947785,-2.39554621088,-2.32761179565,-2.05461381986,-2.38860994662,-2.56756957828,-2.94790420527,-7.95109334914,-3.09191772707,-2.7163701317,-2.90507301098,-2.30908136846,-1.99655436403,-1.68689824081,-1.29540597543,-2.15985630393,-1.8957403219,-1.28831605074
152,-2.16689835012,-1.46907130991,-1.45389465336,-1.4290858534,-2.22260745404,-2.61190492378,-2.02119697872,-1.18182022111,-1.74240049753,-1.6086705528,-1.47269527563,-1.24269621339,-1.37767349079,-2.09116948323,-2.45230891683,-2.12619424075,-1.18751176256,-1.42108320901,-2.18830013612,-1.29988599556,-2.21864574984,-1.52892484679,-1.49766147864,-1.93278704413,-2.65845870821,-2.0608863295,-2.85299543061,-2.38370589901,-1.63648148184,-1.64547611567,-1.90470186645,-1.57440897117,-1.86169992372,-2.08034310057,-1.81713865777,-2.06512045797,-1.21680399551,-1.56249243618,-2.52737176292,-2.60190168772,-2.17847173802,-2.5690597909,-2.93898673909,-3.00843469193,-8.12750771426,-3.0252309274,-2.77697791038,-2.75387814925,-2.0741632553,-2.06310782787,-1.8838831651,-1.63855381988,-2.32767788553,-1.76062762286,-1.5486587164
153,-2.16355190442,-1.90158613308,-1.33704220641,-1.76649182915,-2.70048831803,-2.82136201121,-2.22212142793,-1.26455950242,-1.98456592365,-1.77314116657,-1.59782953849,-1.3087718948,-1.37099991733,-2.71352471729,-2.13519185672,-2.02550711782,-1.75222877624,-1.3780472966,-1.97873028502,-1.60749829025,-2.66520711585,-1.75913070045,-1.48868991613,-2.40613225152,-2.50696977018,-2.21926147648,-2.38039779049,-2.30530356515,-1.69358295054,-1.73158904579,-1.63591131892,-1.64020542937,-1.88888686934,-1.52969187782,-1.66220740144,-1.94120097938,-1.33246614664,-1.46115355882,-2.73921888624,-2.44088849934,-2.04554788277,-2.37289484021,-2.80195078395,-2.71221616986,-3.29447420711,-2.83238542787,-3.05988552491,-2.7873310356,-2.32483137782,-2.11441117004,-1.96908886266,-1.55272424848,-1.91172303143,-1.55218287367,-1.50554973951
